,docId,sentenceId,sentences,all_passives,all_passives_count,binary,doc_id,file_name,date
220,204,2,And for the rewarding such as shall perform any distinguish'd brave Action.,,0,0,18,CorpusOne_text_files/text_1740_04_04_row_18.txt,1740_04_04
221,205,1,"No Indian Enemy is to be taken as a Slave, for all Spanish and Indian Prisoners do belong to his Majesty, and are to be treated as Prisoners, and not as Slaves.","be taken,be treated",2,1,18,CorpusOne_text_files/text_1740_04_04_row_18.txt,1740_04_04
222,206,1,JAMES OGLETHORPE.,,0,0,18,CorpusOne_text_files/text_1740_04_04_row_18.txt,1740_04_04
223,206,2,By His Excellency's Command Francis Moore.,,0,0,18,CorpusOne_text_files/text_1740_04_04_row_18.txt,1740_04_04
224,207,1,A Letter from Mr. HUGH BRYAN to a Friend.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
225,208,1,"November , .",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
226,209,1,"Dear SIR,  I Was last Night shock'd with the melancholy News of the South East Part of Charles Town being burnt down on Tuesday How deplorable is the Condition of many there, that are in a few Hours reduc'd to want of Bread!",being burnt,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
227,209,2,"Surely God's just Judgments are upon us  Is there Evil befallen to a City, and the Lord hath not done it?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
228,210,1,faith the Prophet.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
229,211,1,"We have been harden'd under the Sunshine, the bounteous Dispensations of his Providence;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
230,212,1,"and tho' for some Year's past, he hath at divers Times been scourging of us, by Drought;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
231,213,1,by repeated Diseases on Man and Beast;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
232,214,1,"by Insurrections of our Slaves , and lately by Bassling shamefully our Enterprize against our Enemy, so as to make us a ByWord and an Hissing among the Heathen that are round about us;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
233,215,1,"yet we have not laid it to Heart to turn to HIM As are the People, so are the Priests:",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
234,215,2,Every one seeking after Gain;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
235,216,1,nourishing their Hearts as in a Day of Slaughter;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
236,217,1,"and few, very few, say within themselves, wherefore hath the Lord done these Things?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
237,218,1,Or turn to seek unto the Hand that hath smitten us.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
238,219,1,"O! that this fiery Dispensation may now lead us to Repentance, and truly humble us before GOD, that the Fury of his Anger may turn away from us, and that we be not utterly consumed!",be not utterly consumed,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
239,219,2,"How ought we every one to mourn and lament over our Iniquities, and the Iniquities of our Province and Nation;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
240,220,1,"and lift up our Hearts with our Hands to God in the Heavens, with continual Intercessions for ourselves and People, that he may give us true Faith and Repentance;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
241,221,1,"forgive all our Iniquities, and incline our Hearts to be intirely devoted to keep his Laws, and to glorify his Holy Name;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
242,222,1,"that He may incline, rule and direct the Hearts of our King and all in Authority, so that they may faithfully and duly execute Justice, and maintain true Religion and Godliness;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
243,223,1,"and that He may inspire all Ministers of his holy Word and Ordinances with heavenly Wisdom and Grace, that they may understand his Will and faithfully teach, exhort and reprove, both by Example and Precept, in much Love and Lowliness of Mind.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
244,224,1,"O how great will their Judgment be who do the Work of the Lord negligently, and speak leasingly, and cry Peace, Peace, when there is no Peace, deceiving precious Souls and causing them to sleep in their Sins to Damnation.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
245,225,1,"Many, too many such are crept into Christ's visible Church, for whom we may justly take up Jermiah's Lamentation, and say, The Prophets have seen vain and foolish Things for thee, and they have not discover'd unto thee thine Iniquity, Lam ii .",are crept,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
246,226,1,Many indeed in our Day have seen vain and follish Things;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
247,227,1,"their Hearts have run after their Covetousness, and they have delighted themselves in the foolish and and vain Enjoyment of worldly Goods and Pleasures, nourishing and indulging themselves in the same Passions, Tempers and Delights with other Worldly minded Men, and by their Practices have made the Commandments and Doctrines of the blessed JESUS (their pretended Master) as much as in them lay of none Effect;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
248,228,1,"for they entice the People to follow their Example, and depart from God: Thus do they pretendedly take upon them a Commission from the Lord of Hosts to fight the Devil's Battles, and, Judas like, betray our Lord and Master with pretended Kisses of Friendship.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
249,229,1, O!,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
250,229,2,how sore will the Punishment of such negligent Watchmen be!Ezek.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
251,230,1,Xxxiii.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
252,231,1," But if the Watchman see the Sword come, and blow not the Trumpet, and the People be not warned;",be not warned,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
253,232,1,"if the Sword come and take any Person from among them, he is taken away in his Iniquity, but his Blood will I require at the Watchman's Hand, faith the LORD Who there sheweth EZEKIEL his Duty from the th Verse, saying, So thou, O Son of Man, I have set thee a Watchman unto the House of Israel: Therefore thou shalt hear the Word at my Mouth and warn them from me.",is taken,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
254,233,1," When I say unto the Wicked, O wicked Man, thou shalf surely die;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
255,234,1,"if thou dost not speak to warn the Wicked from his Way, that wicked Man shall die in his Iniquity, but his Blood will I require at thine Hand.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
256,234,2,See JER.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
257,234,3,Not a SentenceI EZEK.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
258,234,4,Xxxiv d to the th We be to the Shepherds or Pastors that scatter the Sheep;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
259,235,1,"that feed themselves, and do not feed the Sheep And JER. xxiii .",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
260,236,1,"I have not sent these Prophets, yet they ran, faith the LORD; I have not spoken to them, yet they prophesied.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
261,237,1,"And again, Verse .",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
262,238,1,"I am against the Prophets that steal my Word every man from his Neighbour, faith the LORD:",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
263,238,2,"These all serve for Gain They are Thieves and Robbers who come not in by the Door of the Sheep sold, but climb up the Wall by carnal Helps, and get in, to prey on the Sheep;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
264,239,1,"neither follow the Footsteps of our true Shepherd, but covet the Fleece only How many poor careless Souls have we in every Parish that stand in Need of being informed of their Danger, and of the absolute Necessity of being born again of GOD, and having CHRIST's personal Righteousness imputed to them, before they can have any wellgrounded Hope of being finally saved!","being informed,being finally saved",2,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
265,239,2,"How many within a few Miles of their Teachers die in their Sins, without being warned or exhorted to come to CHRIST by Faith!",being warned,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
266,239,3,The Blood of such will be required at their Teacher's Hands.,will be required,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
267,240,1,"O! how becoming the Office of Ambassadors of JESUS CHRIST would it be, to go forth to every Soul (of their Parishioners at least) and make Offers of Peace, and invite them to come in on Gospel Terms?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
268,241,1,Can any love love their Master with all their Souls and Strength?,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
269,242,1,"Can they love the Flock as he loved it, and not seek diligently the Wellfare of every Sheep committed to their Charge?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
270,243,1,"Are immortal Souls of less Value now than in the Days of our Saviour and his Apostles, that the same Concern shou'd not now be shewn for their eternal Wellfare as was then?",be shewn,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
271,244,1,"Can they deal faithfully with their master, and not stand in the Gap to deliver unwary Souls from the Jaws of the Lion?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
272,245,1,"This is just as consistent with their high Calling, as for any one to stand by and see a Man deliberately murder himself, and not persuade him from his Rashness.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
273,246,1,"Shall our Clergy at this Day shew a furious Zeal about the Decrees and Cannons of the Church, even so as to persecute Christ's faithful Ministers for not conforming exactly to these Appendages of Religion (tho' they themselves break these Cannons every Day) and have no Bowels of Love, no Pity for poor perishing Souls, that are wandring in worse than AEgyptain Darkness?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
274,247,1,"Is not this to tythe Mint and Cummin, and neglect Mercy and Judgment?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
275,248,1,OShame!,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
276,248,2,Shame!,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
277,248,3,"Is this to imitate their Master, who went about doing Good?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
278,249,1,"Is this like St. Paul's Practice, who not only taught publickly, but from House to House?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
279,250,1,"Surely the God of this World hath blinded the Eyes of such false Prophets O how will their Mammon of Unrighteousness eat them as doth Fire, at the glorious Appearance of our Lord, when he shall call them to an Account!",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
280,250,2,"I doubt not but the Devil triumphs in beholding these Shepherds at the Head of their Flocks, following him down to the Regions of Darkness for Mammon Be astonish'd, O Heavens!Mourn, O Earth!",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
281,250,3,"because the Deceiver is come forth amongst us with great Power, seducing both Pastors and People, to deal falsly with the great GOD of Heaven and Earth;",is come,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
282,251,1,"to despise his Mercies, his Chastisements, his Authority, and even the Son of his Love, whom they they by wicked Hands crucify daily, for the Wages of Unrighteousness.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
283,252,1,"The LORD hath sworn by the Excellency of Jacob, surely I will never forget any of their Works, Amos viii.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
284,253,1,Not a Sentence,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
285,254,1,"And will he not deal with the Inhabitants of this Province as with the Obstinate of Judah, who like unto us despised Mercies and Chastisements.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
286,255,1,See Jer xxiv.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
287,256,1,Not a Sentence,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
288,257,1,Not a Sentence,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
289,258,1,"And I will deliver them to be removed, & c.",be removed,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
290,259,1,"for their Hurt, to be a Reproach and a Proverb, a Taunt and a Curse in all Places whether I shall drive them.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
291,260,1,"I will send the Sword, the Famine, and the Pestilence among them, 'till they be consumed from off the Land that I gave unto them and to their Fathers.",be consumed,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
292,261,1,"Shall not our Land mourn for this, and every one that dwelleth therein?",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
293,262,1,Jer.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
294,263,1,iv.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
295,264,1,Not a Sentence,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
296,265,1,"O! that they wou'd Hear and give Ear, and not be proud, for the LORD hath spoken.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
297,266,1,Jer.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
298,267,1,xiii.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
299,268,1,Not a Sentence,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
300,269,1,His Drought hath spoken;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
301,270,1,His Diseases inflicted on us and our Cattle have spoken;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
302,271,1,the Insurrections of our Slaves have spoken;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
303,272,1,our Augustine Expedition hath spoken;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
304,273,1,"the Faithful of CHRIST's Ministers have lately, in a remarkable Manner, been speaking;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
305,274,1,and the yet later dreadful Fire of CharlesTown hath spoken Terror:,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
306,274,2,"And if we regard not this to lay it to Heart, humble ourselves, and repent truly of our Sins;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
307,275,1,the just GOD will yet pour out upon us more terrible Vials of his Wrath.,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
308,276,1,"If only at a Hand Writing of God on the Wall, which the great Belshazzer understood not, his Countenance was changed, his Thoughts troubled, the Joints of his Loins loosed.",was changed,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
309,277,1,and his Knees [ ] one against another thro' Fear;,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
310,278,1,"shou'd we not much more tremble, whose Crimes are against the clear Light of eternal Truth, and not only see but feel GOD's Hand upon us.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
311,279,1,Not a Sentence,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
312,279,2,O!,,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
313,279,3,"that our KING wou'd humble himself, lest his Principalities shou'd come down, even the Crown of his Glory;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
314,280,1,"for GOD regardeth nt Princes, except their Thrones are established in Righteousness.",are established,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
315,281,1,"O! that all in Authority under him, in the Civil Powers amongst us throughout his Dominions, would humble themselves, and duly consider, that the great GOD, by whom they enjoy any Power, will strictly require at their Hands a due and conscientious Improvement of the Talents committed to their Trust.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
316,282,1,"And O! that all who stile themselves Ambassadors of Jesus Christ, wou'd humble themselves;",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
317,283,1,"and consider well their Mission, who sent them, and the Importance of the Errand on which they are sent.",are sent,1,1,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
318,284,1,"And O! that our LORD JESUS CHRIST, who opened our Eyes of the Blind and raised to the Dead to Life, would be graciously pleased to pen all our Eyes, to see and know clearly, his eternal Truths declared to us in his holy Scriptures, which only are able to make us wise unto Salvation!",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
319,284,2,"May He raise and quicken our filthy, sinful, sluggish Hearts, from their Lethargy of sensual Delights, to seek that Pearl of great Price his everlasting Righteousness, and a Union of Spirits with Himself, which only is able to give us true Joy, the full Assurance of his Favour here, and of eternal Blessedness when Time shall be no more.",,0,0,19,CorpusOne_text_files/text_1741_01_08_row_19.txt,1741_01_08
320,285,1,"NEWYORK, May .",,0,0,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
321,286,1,"We hear from Hackinsack in NewJersey, that last Week seven Barns were willfully set on Fire and burnt down, and the Eighth was Three Times endeavoured to be served the same, but happily escaped.","were willfully set,be served",2,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
322,287,1,"One Negro Man was taken on the spot, and several strong Circumstances appear against him.",was taken,1,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
323,288,1,"The People there about are greatly alarmed, and keep under Arms every Night, as well as in NewYork.",,0,0,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
324,289,1,It is said the first Day of this Month was the Time appointed for New York to be burnt.,"is said,Time appointed,be burnt",3,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
325,290,1,"We hear Curacoa, that some Spanish Men of War are gone Home richly laden.",are gone,1,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
326,291,1,"New NewYork, June.",,0,0,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
327,292,1,Not a Sentence,,0,0,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
328,293,1,"In a former Paper we gave an Account that Two Negroes were burnt here, who at the Stake, confessed they were guilty of the Crimes, for which they suffered, and discovered the Plot formed here and in part carried into Execution, since which we have learned, that this most horrible and wicked Conspiracy has been a long Time in Agitation, and almost generally among the Negroes, John Huson (executed last Week, with his Wife and Margaret Kerry) was a Contriver and grand Promoter of this detestable Scene of Villainy, which was calculated, not only to ruin and destroy this City, but the whole Province, and it appears that to effect this their Design was first to burn the Fort, and if Opportunity favoured to seize and carry away the Arms in store there, them to burn the whole Town, and kill and murder all the Male Inhabitants thereof (the Females they intended to reserve for their own Use) and this to be effected by seizing their Master's Arms and a general Rising, it appears also as we are informed that these Designs were not only carried on in this City, but had also spread into the Country, and that the Spanish Negroes (of which there are many in this Place) were deeply concerned and active in the Business;","were burnt,was calculated,be effected,are informed",4,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
329,294,1,"and what ever Encouragement or Assurances they might receive from Abroad, or hellish Incendiaries at Home, they were persuaded that an Attempt on this Province would be made by the Spaniards and French, for whom they agreed to wait some Time;","were persuaded,would be made",2,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
330,295,1,"and if it should happen that such an Attempt should be made, and our Enemies invade us, they were to rise and join with them.",should be made,1,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
331,296,1,"Huson having bought and procured Arms, Ammunition and Powder for that Purpose;",,0,0,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
332,297,1,"and if such an Invasion should not happen, they were to carry their diabolical Scheme into Execution themselves.",,0,0,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
333,298,1,"And so far had they gone that the particular Places to be burnt were laid out, their Captains and other Officers appointed, and that places of general Rendezvous fixed, and the Number of Negroes concern'd is almost incredible, and their barbarous Designs still more so, especially when it is considered that white People were privy to and Fomenters of so unparallel'd a Villainy, which was by keeping their Invention so privately laid, and the concerned so artfully bound by the most horrid and execrable Oaths, that in all Provability it wou'd have remained a Secret till they had done more Mischief, but by the Mercy of God and thro' the indefatigable Pains and Vigilance of our Magistracy, and the present worthy Grand Jury, their Deeds of Darkness are now we hope almost (if not quite) bro't to a full Light.","be burnt,were laid,is considered",3,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
334,299,1,"Since our last  Negroes have been capitally convicted, whereof Seven have been burnt, one reprieved, and two have been pardoned on their Confessions, and  are to receive Sentence this Day.","have been capitally convicted,have been burnt,have been pardoned",3,1,20,CorpusOne_text_files/text_1741_07_30_row_20.txt,1741_07_30
335,300,1,"CHARLESTOWN, Aug. .",,0,0,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
336,301,1,"Friday the [ ] Boatswain a NegroMan Slave belonging to Mr. John Garnier was burnt to Death, having been convicted on his own Confession, and the Evidence of Kate a Negro Woman Slave belonging to Mr. Francis Varambaut, of setting Fire to a House where Mrs.","was burnt,having been convicted",2,1,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
337,302,1,"Snowden lives, with a malicious and evil Intent of burning down the remaining Part of the Town;",,0,0,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
338,303,1,"The said Kate had been before convicted of the same Crime on the Evidence of Jenny an old Negro Woman who happened, when this wicked Act was perpetrated, to be alone in the House, and no Body had been with her but Kate for some Time before the People cried out Fire;","had been before convicted,was perpetrated",2,1,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
339,304,1,"Kate on her Tryal would own no Accomplice, seeing the Preparation making for her Execution, and receiving a Promise of Pardon if she would confess the Person or Persons really concern'd with her, she accused this Boatswain;",,0,0,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
340,305,1,"On his Tryal after much Prevarication and accusing many Negroes, who upon a strict Examination were found to be innocent, he confessed that none but he and Kate, were concerned, That he took the Brands End from her together with a LightWood Junk, Kate had taken from behind the old Woman's Box were it was hid, which when found in the Fire, the old Woman knew, and that he went softly upstairs and put the Fire under the shingles & that in returning he stumbled on the Stairs, and Jenny cryingout in a Fright who was there, Kate answered Me, and the Fellow got out at the BackDoor, without the old Woman's ever perceiving him;","were found,were concerned",2,1,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
341,306,1,"He would make no Confession, at the Stake.",,0,0,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
342,307,1,But died like an impudent hardened Wretch as he was;,,0,0,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
343,308,1,"and Kate being positive, that there was no other Negro with them, it is probable, there was no Plot in the Case, but the Effect of his own sottish wicked Heart, especially since he looked upon every white Man he should meet as his declared Enemy.",,0,0,21,CorpusOne_text_files/text_1741_08_15_row_21.txt,1741_08_15
344,309,1,"The Presentment of the Grand Jury for the Body of the Province aforesaid, at a Court of General Sessions of the Peace, Oyer and Terminer.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
345,310,1,"Assize and General Goal Delivery, begun and beholden at Charles Town on the th Day of October,  , before the Honourable Benjamin Whitaker, Esq;",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
346,311,1,Chief Justice.,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
347,312,1,Imprimis.,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
348,313,1,"WE present, as a publick Grievance, the Want of a Law, to prevent and suppress as much as possible, the evil Practice of Horse stealing, so much complained of in this Province.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
349,314,1,"Also, the Want of another Law, to prevent and suppress the like evil Practice of stealing and killing neat Cattle, under the Pretence of hunting and destroying wild Cattle in the Woods.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
350,315,1,dly .,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
351,316,1,"We present as a Grievance the disorderly assembling and caballing of the Negroes in CharlesTown , on the Sabbath Days.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
352,317,1,dly.,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
353,318,1,"We present as a Grievance, the Want of a Law, to prevent the hiring out Negro Tradesmen, to the great Discouragement of white Workmen coming into this Province.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
354,319,1,thly.,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
355,320,1,"We present as a Grievance, the Butchers in Charles Town, for killing of Cattle on the Sabbath Days.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
356,321,1,thly.,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
357,322,1,"We present, with humble Submission, as a Matter worthy the Consideration of the Legislature, the Amendment or farther Explanation of the Patrol Law.",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
358,323,1,thly.,,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
359,324,1,"We present as a Grievance, the non Execution of a Law, entitled, ""An Act for the better securing this Province from Negro Insurrections , and for encouraging of poor People, by Employing them in Plantations.""",,0,0,22,CorpusOne_text_files/text_1742_11_08_row_22.txt,1742_11_08
360,325,1,"Mr. Timothy,  Please to insert in your next Gazette, the following Clauses of the Charge delivered by Mr. Chief Justice Whitaker, to the Grand Jury, at the last Sessions, as they may be of Publick Service.",,0,0,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
361,326,1,"""THERE is an Act in this Province, For the better procuring us from Negro Insurrections , and for encouraging Poor People;",,0,0,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
362,327,1,"obliging Persons to keep a white Men on their Plantations, in Proportion to their Number of Negro Men.""  ",,0,0,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
363,327,2,"""This beneficial Act, on which the Prosperity as well as the Safety of this Province so much depends, has been on various Pretences endeavoured to be eluded, and the Execution of it unwarrantably discouraged:",be eluded,1,1,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
364,327,3,"But, I hope the Magistrates, as they are in Duty bound, will take Care to put this Act carefully and diligently in Execution.",,0,0,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
365,328,1,Persons who have or shall offend against it are to be legally convicted.,be legally convicted,1,1,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
366,329,1,"If an Error or Mistake happens to be found in the Proceedings, the Offender is not absolved, nor is it any Reflection on the Magistrate when committed the Error, or ought it to be a Discouragement to him if the Proceedings are set aside, Judgments given in Westminster Hall are every [ ] set aside [ ] Error, and the learned Judges incur no Blame.""","be found,is not absolved,are set",3,1,23,CorpusOne_text_files/text_1742_11_08_row_23.txt,1742_11_08
