,docId,sentenceId,sentences,all_passives,all_passives_count,binary,doc_id,file_name,date
409,399,1,"This fund, my Lord, had, for several years last past, exceeded three thousand pounds sterling per annum;",,0,0,40,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_06_23_row_40.txt,1775_06_23
410,400,1,"and our predecessors, in former Assemblies, trusting that government would always make a necessary and adequate provision in a matter so essential to the immediate and future preservation of this colony, have not interfered in this business.",,0,0,40,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_06_23_row_40.txt,1775_06_23
411,401,1,"But, my Lord, this House, finding a total inattention in government to his important provision, although it must have appeared essential more than twelve months ago, and still observing that no means are pursued to supply a deficiency so alarming, now conceive it to be their duty, not only to represent this grievance to your Lordship, but also to request that you will be pleased to order that two thousand stand of arms, five tuns of powder, and twenty tuns of lead, at least, with a sufficient quantity of other military stores, be immediately provided for the defence of this colony, in case of any invasion or insurrection , and that the same be lodged in the publick magazine.","are pursued,be immediately provided,be lodged",3,1,40,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_06_23_row_40.txt,1775_06_23
412,402,1,"In case the fund aforementioned shall prove deficient, this House assure your Lordship, that they will make such farther or other provision as may be necessary to enable your Lordship to comply with this request.",,0,0,40,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_06_23_row_40.txt,1775_06_23
413,403,1,"By a letter from Senegal there is advice, that a ship supposed to be bound for the West Indies, with a number of slaves on board, blew up not far from that place, supposed to be maliciously set on fire by the black people, whereby the ship, cargo, and all the crew, were lost, except four slaves, who were taken up at sea as they were making for shore, but from whom no confession could be extorted.","be bound,be maliciously set,were lost,were taken,could be extorted",5,1,41,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_07_01_row_41.txt,1775_07_01
414,404,1,Mr .,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
415,405,1,"PURDIE,  THERE are few attempts in life so unlikely to give universal satisfaction as those that are brought before the all scrutinising eye of the publick;",are brought,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
416,406,1,"for although a man be so fortunate as to please some, he may, on the other hand, offend many: And there are some men, possessed of a tolerable knowledge of men and manners, but what must be, on the least attentive consideration, assured of the truth of this thesis.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
417,407,1,"How careful then ought that man to be, who makes his appearance in the publick papers, in knowing that he is embarked, if not in an unoffending, yet a righteous cause!",is embarked,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
418,407,2,"Thus equipped, he may fearless pass the rock of criticism, if not with eclat, with that, at least, which affords more permanent felicity, the heartfelt commendation of a good conscience.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
419,408,1,"These animadversions lead me to a few strictures on our truly great and worthy governour's proclamation, published in mess.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
420,409,1,Dixon and Hunter's paper of the th of this instant.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
421,410,1,"I confess, in the first place, that it is with the most pungent sorrow I find that justice, and the great cause of America's inherent rights, make it indispensably necessary, in those unhappy days, that nothing should pass unnoticed that is not dignified by the sacred signature of truth, and which, through the malversation of bad and designing men, might have the baneful tendency of extending the unnatural breach between Great Britain and her colonies, and bring on the additional displeasure of our gracious king .",is not dignified,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
422,411,1,"Of such a tendency appears our governour's proclamation of the above date, particularly aimed at PATRICK HENRY, Jun. esq;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
423,412,1,"his country's, and America's, unalterable and unappalled great advocate and friend.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
424,413,1,"As most of the good people of this country may have seen this unparalleled proclamation, I shall not take up much of their or your time, mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
425,414,1,"Purdie, in a very recital of it;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
426,415,1,"suffice to say, that the whole must appear a mere ministerial trick, calculated to please some, to delude others, and, what is of more serious and alarming consequence (similar to one of his other laudable efforts *) to prejudice and detract from the great American cause, by effecting a disunion amongst the friends of it, as the only possible means of obtaining success to ministerial machinations.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
427,416,1,"The degenerate tools of lawless power may applaud his lordship's ingenuity, but the honest, virtuous, and upright sons of constitutional liberty, will reprobate the want of that candour and nobleness of spirit which alone can give effulgence to high birth or exalted station, and deprived of which, either the one, or the other, must, in the reflection of the virtuous mind (to use the great mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
428,417,1,"Pope's word) appear but as so much ""Leather or prunella.""",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
429,417,2,"There are, however, representations of the conduct of the said",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
430,417,3,mr.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
431,418,1,"HENRY, and his deluded followers (as his lordship is pleased, fashionably, to call them) so exceedingly inconsonant to my idea of the case, that his lordship must pardon me if I should, for the sake of justice, attempt to set the matter in a different and less partial point of view.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
432,419,1,"He lordship observes, ""that the said",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
433,419,2,mr.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
434,420,1,"Henry, with a number of deluded followers, had taken up arms, chosen their officers, and, stiling themselves an independent company, had marched out of their county, encamped, and put themselves into a posture of war;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
435,421,1,and had written letters &c.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
436,422,1,"to the great terrour of all his majesty's faithful subjects, and in open defiance of law and government;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
437,423,1,"and have committed other acts of violence, particularly in extorting from his majesty's receiver general the sum of .",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
438,424,1,under pretence of replacing the powder he (the governour) thought proper to order from the magazine;,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
439,425,1,"whence, adds his lordship, it undeniably appears that there is no longer the least security for the life or property of any man.""",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
440,425,2,Would not strangers to this manoeuvre of mr.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
441,426,1,"HENRY 's be induced readily to believe, from this proclamation of his lordship, that his conduct in the affair of the powder was directly consistent with the greatest rectitude;",'s be induced,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
442,427,1,"and, on the contrary, that mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
443,428,1,"HENRY 's behaviour was, in the extreme, impolitical, disorderly, and base?",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
444,429,1,"But let such first recur to the many poor subterfuges that ministerial vicegerents have lately been drove to, and then they will not be greatly astonished at the contents of his lordship's proclamation.","been drove,be greatly astonished",2,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
445,430,1,"The powder which was removed from the magazine in the city of Williamsburg, under covert of the night (a time most friendly and best adapted to dark and insidious designs) appears clearly to have been, if not the permanent and exclusive property of this colony, at least so intended for its direct emolument and protection, by an act of Assembly passed in the first year of king George the st's reign, entitled An act for erecting a magazine ;"" that his lordship's removal of it on board one of his majesty's armed vessels, just at that alarming and critical time, was, in my view, illegal, and a competent declaration of his hostile and inimical designs against this unhappy country;",was removed,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
446,431,1,"and sufficient, of itself, to have roused the good people of it from that lethargick state of security into which the great appearance of his lordship's friendship had lulled them;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
447,432,1,"and farther, to have placed themselves in such a posture of defence as might enable them to guard against the impending blow which this step of his lordship plainly told them was but too fast approaching.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
448,433,1,"The inhabitants of Williamsburg, justly alarmed and incensed at such behaviour from his lordship, like men, determined to support their constitutional rights and property, in opposition to every act of violence under Heaven against them, take up arms, and are about to demand restitution of the powder, when they are dissuaded from such a step, by gentlemen in whom great confidence is placed, who persuade them to lay down their arms, and return to their respective homes;","are dissuaded,is placed",2,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
449,434,1,"assuring them, at the same time, that every packsack endeavour should be made in order to have the powder replaced in the magazine.",should be made,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
450,435,1,"They then convened a commonhall, and in a very respectful manner address his lordship on the impropriety of his conduct in the affair of the powder, entreating him, at the same time, to return it again to the magazine, and thereby restore peace and order to the inhabitants of the town;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
451,436,1,"to which said address his lordship was pleased to return a verbal answer (being, it is said, peculiarly happy in expressing his sentiments with ease and propriety that way) whereby it most evidently appears, that his lordship expressly avows the impropriety of his conduct in the removal of the powder, in promising, upon his "" word and honour ,"" that in case there should be an insurrection of the slaves , which he acknowledges there was cause to apprehend, he would then return the powder, on being allowed an half hour to do it in.","is said,being allowed",2,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
452,437,1,"The inconsistency of such an answer is so plain, that it needs no comment.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
453,438,1,"In short, several gentlemen, who were dissatisfied with such an evasive, contradictory, and affrontive answer, wait on his lordship in person, and entreat him, as the representative of his majesty here, as the chief magistrate, and, above all, as a friend to peace and order, to return the powder, and thereby quiet the fears and apprehensions of the people;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
454,439,1,"which he now positively refuses to do, assigning, as a reason for his strange and unwarrantable conduct, that the people of Williamsburg had been in arms.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
455,440,1,"But attend to his subsequent conduct, and see if it accords with those pompons professions of regard for peace, order, and good government, and the happiness of the people (who are so unhappy as to be under his rule) which he would induce a belief are the grand objects of his care and study.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
456,441,1,"Conscious that the people would no longer acquiesce in a behaviour in one moment so disingenuous and evasive, in another so disrespectful and irritating, he determined to sting off the mask, and bid defiance to their utmost efforts to regain the powder;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
457,442,1,"and therefore immediately began to arm his menial servants, who were, by their lord and master's example, taught to look upon and treat the good people of this country with the greatest indignity and contempt.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
458,443,1,"Add to all this, that we had just heard that many of our worthy and noble friends, the guardians and zealous supporters of our liberty, were on the black list of American victims, destined to sacrifice, in order to appease those sanguinary wretches in power;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
459,444,1,"and that farther, we had received the long feared and melancholy news, that the sword was now drawn by the king's troops against our brethren the Bostonians, who were then bleeding in the common cause.","drawn by the king's troops against our brethren the Bostonians, who were then bleeding in the common cause",1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
460,445,1,"Thus unhappily circumstanced on all sides, what does mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
461,446,1,"Henry to deserve those in glorious epithets, which are, though obscurely, yet most certainly aimed principally at him, not only by his lordship's candid and liberal address to the Council, previous to the issuing of a former proclamation, but by those also in exalted station .",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
462,447,1,"Who it was hoped, from their affinity to our wrongs, and having received their birth there, would have entertained sentiments of a more generous and liberal kind of those who are the produce of the same country, and in loyalty and attachment to their gracious sovereign, not an iota, I trust, inferiour to them.",was hoped,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
463,448,1,"I repeat, what does mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
464,449,1,HENRY (matters being thus situated) to deserve the censure of his countymen.,being thus situated,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
465,450,1,"Why, like the vigilant guardian and protector of their constitutional rights and liberties, he was resolved, with proper assistance, by the force of arms to effect a resistance, of the powder (or an equivalent thereto) which had been by low fraud and artifice removed out of the country's possession, and which he now was sorry to find pacifick measures were not likely to accomplish.",was resolved,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
466,451,1,"This gentlemen, therefore, by the advice and determination of the Hanover committee, held at NewCastle the d instant, accompanied by many of his respectable and worthy countrymen, set out from Newcastle on their way to the Capitol, and were joined on their way down by several spirited gentlemen from different counties.",were joined,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
467,452,1,With what prudence and penetration mr.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
468,453,1,"Henry took his measures, and what they eventually produced, may be fully known by a reference to a publication of his conduct, at large, in moss.",may be fully known,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
469,454,1,Dixon and Hunter's paper of the th instant;,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
470,455,1,"and as the matter stands represented there, and which is incontrovertibly consistent with the real truth of the case, how then does his lordship get his intelligence that this movement of mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
471,456,1,"HENRY'S was to the great ""terrour of all his majesty's faithful subjects.""",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
472,456,2,From whence does he learn that mr.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
473,457,1,"HENRY had committed ""acts of violence.""",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
474,457,2,"Have any of those terrified ""faithful subjects,"" on whom those acts of violence were committed, preserved their complaint before his lordship, in order to obtain redress?",were committed,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
475,458,1,Or are these words inserted only to heighten or aggravate,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
476,458,2,this supposed guilty conduct of mr.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
477,459,1,"HENRY'S, in the opinion of those who cannot be, in all probability, from the remoteness of their situation, furnished with an impartial and fair state of the case?",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
478,460,1,"The guilty, perhaps, might fear and tremble at an apprehension of the just vengeance of the incensed people, roused and provoked as they were by reiterated acts of oppression and tyranny;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
479,461,1,"but whether the innocent Americans (of which I thank Heaven there is by far the greater majority) were terrified and frightened by this attempt, of mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
480,462,1,"HENRY'S to regain their property, I leave the candid part of mankind to determine, from the publication of the proceedings of the many committees which have sat on this occasion, as may be seen in the papers subsequent to this step taken by mr.",may be seen,1,1,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
481,463,1,HENRY.,,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
482,463,2,"Thus much, mr.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
483,464,1,"Purdie, I have thought proper to lay before the publick, in vindication of the conduct of a gentleman, who is now absent, and, as the advocate and steady friend of his country, contending, I doubt not, for all that is precious and worth the preserving, to those who are by nature free, and who, by their laws and constitution, have an indubitable right to regain so, in opposition to every power to earth to make them otherwise.",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
484,465,1,"Had his lordship, at this perplexed and unhappy conjuncture of affairs, steadily pursued that noble line of right which prudence and his duty had marked out to him, had he evinced from his actions, in accordance to his professions, that the happiness of the people which he ruled, was his great object and care;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
485,466,1,"had he, like a good, virtuous, and great man, stepped in as a mediator in this unnatural struggle between Great Britain and her colonies, and attempted to close, rather than, by dissingenuous misrepresentations, to widen the breach;",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
486,467,1,"I trust he would still have continued to receive that grateful tribute of applause which the people here have, on some late occasions, so cordally offered up to him: But, from his late conduct, as held up to the world, what confidence can they place in him who has declared himself to be (and his actions manifest he is not in jest) their opposed and dangerous enemy?",,0,0,42,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_04_row_42.txt,1775_08_04
487,468,1,"WILLIAMSBURG, August .",,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
488,469,1,The following is a copy of the address of the Hon.,,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
489,470,1,"House of Burgesses, at the last session of Assembly, which was transmitted to the Governor whilst he resided on board the FOWEY man of war, in answer to his Excellency's message inserted in this gazette of the th of JUNE  MY LORD,  THE House of Burgesses received your Lordship's written message of the th instant, in answer to the joint address of his Majesty's Honorable Council and this House, with equal concern and amazement.",was transmitted,1,1,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
490,471,1,"We were totally unprepared for so severe and cruel a return to the respectful application made to your Lordship, solely ducted by our duty to his Majesty, and the most earnest desire of contributing every thing in our power towards promoting, as well your Lordship's own happiness, as that of your Lady and whole family.",,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
491,472,1,"This step, we hoped, would have proved the happy means of restoring that tranquility and harmony, you were pleased to flatter us with your earnest wishes to have established.",,0,0,43,C:/Users/chloe/OneDrive - UCB-O365/Masters Thesis 2024/Computational Text Mining/PassivePy/Corpus_Two/CorpusTwo_text_files/text_1775_08_05_row_43.txt,1775_08_05
